"Gilt Name","Close of Business Date","ISIN","Type","Coupon","Maturity","Clean Price","Dirty Price","Yield","Mod Duration","Accrued Interest"
"BTPS 0.9 04/31","8/20/2025","IT0005422891","Conventional","0.900","4/1/2031","90.154","90.505640","2.829110","5.303071","0.351640"
"EU 0.75 04/31","8/20/2025","EU000A18Z2D4","Conventional","0.750","4/4/2031","90.773","91.060671","2.532728","5.362890","0.287671"
"RFGB 0.75 04/31","8/20/2025","FI4000148630","Conventional","0.750","4/15/2031","90.479","90.744068","2.583353","5.389418","0.265068"
"EU  04/31","8/20/2025","EU000A3KT6A3","Conventional","N/A","4/22/2031","86.607","86.607000","2.570350","5.523773","N/A"
"SPGB 0.1 04/31","8/20/2025","ES0000012H41","Conventional","0.100","4/30/2031","86.601","86.632233","2.670433","5.523738","0.031233"
"BTPS 6 05/31","8/20/2025","IT0001444378","Conventional","6.000","5/1/2031","116.909","118.751390","2.785820","4.770186","1.842390"
"FRTR 1.5 05/31","8/20/2025","FR0012993103","Conventional","1.500","5/25/2031","93.144","93.509753","2.805707","5.378039","0.365753"
"GREECE 0.75 06/31","8/20/2025","GR0124037715","Conventional","0.750","6/18/2031","89.088","89.221562","2.807490","5.547321","0.133562"
"OLO 1 06/31","8/20/2025","BE0000335449","Conventional","1.000","6/22/2031","91.060","91.227123","2.675420","5.529569","0.167123"
"EU  07/31","8/20/2025","EU000A3KSXE1","Conventional","N/A","7/4/2031","85.921","85.921000","2.620664","5.715957","N/A"
"BTPS 3.45 07/31","8/20/2025","IT0005595803","Conventional","3.450","7/15/2031","102.946","103.302250","2.923389","5.224601","0.356250"
"NETHR  07/31","8/20/2025","NL00150006U0","Conventional","N/A","7/15/2031","86.539","86.539000","2.482444","5.753074","N/A"
"OATEI 0.1 07/31","8/20/2025","FR0014001N38","Conventional","0.100","7/25/2031","94.922","94.931380","0.986809","5.850102","0.009380"
"SPGB 3.1 07/31","8/20/2025","ES0000012N43","Conventional","3.100","7/30/2031","101.990","102.185342","2.731894","5.362211","0.195342"
"UKT 0.25 07/31","8/20/2025","GB00BMGR2809","Conventional","0.250","7/31/2031","79.993","80.007266","4.074537","5.777804","0.014266"
"BTPS 0.6 08/31","8/20/2025","IT0005436693","Conventional","0.600","8/1/2031","87.719","87.753240","2.882325","5.673145","0.034240"
"DBR  08/31","8/20/2025","DE0001102564","Conventional","N/A","8/15/2031","87.192","87.192000","2.318077","5.845323","N/A"
"DBR  08/31","8/20/2025","DE0001030732","Conventional","N/A","8/15/2031","87.252","87.252000","2.306310","5.845995","N/A"
"CCT 3.394 10/31","8/20/2025","IT0005554982","Conventional","3.394","10/15/2031","102.712","103.928180","2.785004","N/A","1.216180"
"UKT 4 10/31","8/20/2025","GB00BPSNBF73","Conventional","4.000","10/22/2031","98.686","100.008404","4.243445","5.337781","1.322404"
"BTPEI 1.1 08/31","8/20/2025","IT0005657348","Conventional","1.100","8/15/2031","99.454","99.474966","1.198404","5.734476","0.020966"
"RFGB 0.125 09/31","8/20/2025","FI4000507231","Conventional","0.125","9/15/2031","85.991","86.107781","2.656010","5.880415","0.116781"
"PGB 0.3 10/31","8/20/2025","PTOTEOOE0033","Conventional","0.300","10/17/2031","87.081","87.334973","2.598844","5.930408","0.253973"
"IRISH  10/31","8/20/2025","IE00BMQ5JL65","Conventional","N/A","10/18/2031","85.416","85.416000","2.593698","6.000529","N/A"
"OLO  10/31","8/20/2025","BE0000352618","Conventional","N/A","10/22/2031","84.703","84.703000","2.728565","6.003319","N/A"
"BTPS 4 10/31","8/20/2025","IT0005542359","Conventional","4.000","10/30/2031","106.375","107.620900","2.888271","5.349419","1.245900"
"SPGB 0.5 10/31","8/20/2025","ES0000012I32","Conventional","0.500","10/31/2031","87.349","87.753110","2.749773","5.915261","0.404110"
"BTPS 3.15 11/31","8/20/2025","IT0005619546","Conventional","3.150","11/15/2031","101.065","101.912420","2.980434","5.503947","0.847420"
"FRTR  11/31","8/20/2025","FR0014002WK3","Conventional","N/A","11/25/2031","83.627","83.627000","2.897344","6.084000","N/A"
"BTPS 0.95 12/31","8/20/2025","IT0005449969","Conventional","0.950","12/1/2031","88.780","88.992840","2.940652","5.906357","0.212840"
"EU 2.5 12/31","8/20/2025","EU000A3L1DJ0","Conventional","2.500","12/4/2031","98.947","100.734671","2.683117","5.638341","1.787671"
"UKT 1 01/32","8/20/2025","GB00BM8Z2T38","Conventional","1.000","1/31/2032","81.950","82.007065","4.229825","6.097405","0.057065"
"DBR  02/32","8/20/2025","DE0001102580","Conventional","N/A","2/15/2032","85.842","85.842000","2.382028","6.334053","N/A"
"RAGB 0.9 02/32","8/20/2025","AT0000A2WSC8","Conventional","0.900","2/20/2032","89.363","89.814233","2.706451","6.133853","0.451233"
"OATI 0.1 03/32","8/20/2025","FR0014003N51","Conventional","0.100","3/1/2032","92.778","92.832995","1.260171","6.420365","0.054995"
"BTPS 1.65 03/32","8/20/2025","IT0005094088","Conventional","1.650","3/1/2032","92.308","93.088160","2.976092","5.969284","0.780160"
"OLO 4 03/32","8/20/2025","BE0000326356","Conventional","4.000","3/28/2032","107.118","108.728959","2.801077","5.710956","1.610959"
"EU 3.375 04/32","8/20/2025","EU000A1G1Q17","Conventional","3.375","4/4/2032","103.834","105.128521","2.731931","5.822913","1.294521"
"CCT 3.294 04/32","8/20/2025","IT0005594467","Conventional","3.294","4/15/2032","101.980","103.160350","2.836878","N/A","1.180350"
"SPGB 0.7 04/32","8/20/2025","ES0000012K20","Conventional","0.700","4/30/2032","87.167","87.385630","2.833051","6.350122","0.218630"
"FRTR  05/32","8/20/2025","FR0014007L00","Conventional","N/A","5/25/2032","81.947","81.947000","2.990752","6.559972","N/A"
"BTPS 0.95 06/32","8/20/2025","IT0005466013","Conventional","0.950","6/1/2032","87.522","87.734840","3.020940","6.353640","0.212840"
"UKT 4.25 06/32","8/20/2025","GB0004893086","Conventional","4.250","6/7/2032","100.093","100.963902","4.233188","5.800560","0.870902"
"GGB 1.75 06/32","8/20/2025","GR0124038721","Conventional","1.750","6/18/2032","92.486","92.797644","2.982995","6.266548","0.311644"
"OLO 0.35 06/32","8/20/2025","BE0000354630","Conventional","0.350","6/22/2032","84.653","84.711493","2.853843","6.564591","0.058493"
"EU 1 07/32","8/20/2025","EU000A3K4DD8","Conventional","1.000","7/6/2032","89.162","89.290767","2.752455","6.473353","0.128767"
"NETHR 0.5 07/32","8/20/2025","NL0015000RP1","Conventional","0.500","7/15/2032","86.879","86.931055","2.603109","6.610638","0.052055"
"BTPS 3.25 07/32","8/20/2025","IT0005647265","Conventional","3.250","7/15/2032","101.043","101.378600","3.104272","6.031161","0.335600"
"PGB 1.65 07/32","8/20/2025","PTOTEYOE0031","Conventional","1.650","7/16/2032","93.283","93.450260","2.731149","6.378135","0.167260"
"OATEI 3.15 07/32","8/20/2025","FR0000188799","Conventional","3.150","7/25/2032","113.615","113.997703","1.096889","6.289417","0.382703"
"SPGB 5.75 07/32","8/20/2025","ES0000012411","Conventional","5.750","7/30/2032","118.177","118.539329","2.826880","5.824198","0.362329"
"DBR 1.7 08/32","8/20/2025","DE0001102606","Conventional","1.700","8/15/2032","95.359","95.391603","2.430791","6.472084","0.032603"
"RFGB 1.5 09/32","8/20/2025","FI4000523238","Conventional","1.500","9/15/2032","91.844","93.245370","2.787464","6.459659","1.401370"
"BTPEI 1.25 09/32","8/20/2025","IT0005138828","Conventional","1.250","9/15/2032","99.990","100.685426","1.255347","6.664167","0.695426"
"IRISH 0.35 10/32","8/20/2025","IE00BMD03L28","Conventional","0.350","10/18/2032","84.789","85.084342","2.717523","6.860892","0.295342"
"FRTR 5.75 10/32","8/20/2025","FR0000187635","Conventional","5.750","10/25/2032","117.349","122.090781","3.022328","5.763537","4.741781"
"SPGB 2.55 10/32","8/20/2025","ES0000012K61","Conventional","2.550","10/31/2032","97.753","99.813959","2.898728","6.337636","2.060959"
"FRTR 2 11/32","8/20/2025","FR001400BKZ3","Conventional","2.000","11/25/2032","93.160","94.639452","3.064187","6.507427","1.479452"
"BTPS 2.5 12/32","8/20/2025","IT0005494239","Conventional","2.500","12/1/2032","96.195","96.755110","3.111282","6.445421","0.560110"
"EU 2.75 12/32","8/20/2025","EU000A4ED0K0","Conventional","2.750","12/13/2032","99.530","99.816301","2.822926","6.513602","0.286301"
"NETHR 2.5 01/33","8/20/2025","NL0010071189","Conventional","2.500","1/15/2033","99.073","100.573000","2.638360","6.572102","1.500000"
"GGB 3.9 01/33","8/20/2025","GR0128015725","Conventional","3.900","1/30/2033","105.434","107.613726","3.069830","6.303761","2.179726"
"UKT 3.25 01/33","8/20/2025","GB00BMV7TC88","Conventional","3.250","1/31/2033","92.711","92.896462","4.409160","6.478323","0.185462"
"BTPS 5.75 02/33","8/20/2025","IT0003256820","Conventional","5.750","2/1/2033","117.233","117.561130","3.159940","6.066354","0.328130"
"EU 2.75 02/33","8/20/2025","EU000A3K4DW8","Conventional","2.750","2/4/2033","99.592","101.091315","2.810002","6.558105","1.499315"
"DBR 2.3 02/33","8/20/2025","DE000BU2Z007","Conventional","2.300","2/15/2033","98.693","99.877658","2.492526","6.710597","1.184658"
"DBR 2.3 02/33","8/20/2025","DE000BU3Z005","Conventional","2.300","2/15/2033","98.738","99.922658","2.485814","6.711210","1.184658"
"RAGB 2.9 02/33","8/20/2025","AT0000A324S8","Conventional","2.900","2/20/2033","100.553","102.006973","2.815657","6.570119","1.453973"
"BTPS 2.85 02/33","8/20/2025","IT0005634800","Conventional","2.850","2/25/2033","100.840","101.529270","3.205094","6.514942","0.689270"
"EU 1.25 04/33","8/20/2025","EU000A19XC51","Conventional","1.250","4/4/2033","89.206","89.685452","2.845705","7.052687","0.479452"
"CCT 3.344 04/33","8/20/2025","IT0005620460","Conventional","3.344","4/15/2033","101.925","103.123270","2.931979","N/A","1.198270"
"DBREI 0.1 04/33","8/20/2025","DE0001030583","Conventional","0.100","4/15/2033","95.116","95.159417","0.759864","7.560282","0.043417"
"OLO 1.25 04/33","8/20/2025","BE0000346552","Conventional","1.250","4/22/2033","88.716","89.133808","2.913136","7.094892","0.417808"
"SPGB 3.15 04/33","8/20/2025","ES0000012L52","Conventional","3.150","4/30/2033","101.177","102.160836","2.973073","6.694079","0.983836"
"BTPS 4.4 05/33","8/20/2025","IT0005518128","Conventional","4.400","5/1/2033","108.394","109.745090","3.185258","6.379657","1.351090"
"IRISH 1.3 05/33","8/20/2025","IE00BFZRPZ02","Conventional","1.300","5/15/2033","90.073","90.425603","2.742304","7.158167","0.352603"
"BTPEI 0.1 05/33","8/20/2025","IT0005482994","Conventional","0.100","5/15/2033","90.017","90.049032","1.475723","7.589587","0.032032"
"FRTR 3 05/33","8/20/2025","FR001400H7V7","Conventional","3.000","5/25/2033","99.034","99.765507","3.141013","6.769264","0.731507"
"GREECE 4.25 06/33","8/20/2025","GR0124039737","Conventional","4.250","6/15/2033","107.771","108.562781","3.112852","6.601248","0.791781"
"BELG 3 06/33","8/20/2025","BE0000357666","Conventional","3.000","6/22/2033","100.199","100.700370","2.970267","6.860348","0.501370"
"NETHR 2.5 07/33","8/20/2025","NL0015001AM2","Conventional","2.500","7/15/2033","98.589","98.849274","2.700381","7.049280","0.260274"
"SPGB 2.35 07/33","8/20/2025","ES00000128Q6","Conventional","2.350","7/30/2033","95.472","95.620082","2.997338","7.097115","0.148082"
"UKT 0.875 07/33","8/20/2025","GB00BM8Z2S21","Conventional","0.875","7/31/2033","76.255","76.304932","4.457624","7.471071","0.049932"
"DBR 2.6 08/33","8/20/2025","DE000BU2Z015","Conventional","2.600","8/15/2033","100.412","100.461863","2.542225","7.126612","0.049863"
"BTPS 2.45 09/33","8/20/2025","IT0005240350","Conventional","2.450","9/1/2033","94.797","95.955420","3.215102","6.999464","1.158420"
"RFGB 3 09/33","8/20/2025","FI4000550249","Conventional","3.000","9/15/2033","100.746","103.548740","2.894596","6.890791","2.802740"
"SPGB 3.55 10/33","8/20/2025","ES0000012L78","Conventional","3.550","10/31/2033","103.599","106.468178","3.045791","6.867895","2.869178"
"BTPS 4.35 11/33","8/20/2025","IT0005544082","Conventional","4.350","11/1/2033","107.870","109.205730","3.273617","6.729421","1.335730"
"UKT 4.625 01/34","8/20/2025","GB00BPJJKN53","Conventional","4.625","1/31/2034","100.622","100.885927","4.535129","6.915078","0.263927"
"CCT 3.294 04/34","8/20/2025","IT0005652828","Conventional","3.294","4/15/2034","101.158","102.338350","3.049259","N/A","1.180350"
"FRTR 3.5 11/33","8/20/2025","FR001400L834","Conventional","3.500","11/25/2033","102.046","104.635041","3.212565","6.926261","2.589041"
"SPGEI 0.7 11/33","8/20/2025","ES0000012C12","Conventional","0.700","11/30/2033","95.698","96.337319","1.250435","7.921260","0.639319"
"DBR 2.2 02/34","8/20/2025","DE000BU2Z023","Conventional","2.200","2/15/2034","97.036","98.169151","2.592714","7.537926","1.133151"
"RAGB 2.9 02/34","8/20/2025","AT0000A39UW5","Conventional","2.900","2/20/2034","99.756","101.209973","2.931442","7.331702","1.453973"
"BTPS 4.2 03/34","8/20/2025","IT0005560948","Conventional","4.200","3/1/2034","106.653","108.638870","3.325503","6.939679","1.985870"
"RFGB 1.125 04/34","8/20/2025","FI4000306758","Conventional","1.125","4/15/2034","86.030","86.427603","2.981173","7.978680","0.397603"
"PGB 2.25 04/34","8/20/2025","PTOTEWOE0017","Conventional","2.250","4/18/2034","94.541","95.317712","2.973687","7.647549","0.776712"
"SPGB 3.25 04/34","8/20/2025","ES0000012M85","Conventional","3.250","4/30/2034","100.960","101.975068","3.118951","7.413136","1.015068"
"RAGB 2.4 05/34","8/20/2025","AT0000A10683","Conventional","2.400","5/23/2034","95.832","96.430356","2.946436","7.703156","0.598356"
"FRTR 1.25 05/34","8/20/2025","FR0013313582","Conventional","1.250","5/25/2034","84.682","84.986794","3.291533","8.012388","0.304794"
"GGB 3.375 06/34","8/20/2025","GR0124040743","Conventional","3.375","6/15/2034","101.015","101.643767","3.239697","7.487771","0.628767"
"OLO 3 06/34","8/20/2025","BE0000333428","Conventional","3.000","6/22/2034","99.237","99.738370","3.099235","7.612111","0.501370"
"BTPS 3.85 07/34","8/20/2025","IT0005584856","Conventional","3.850","7/1/2034","103.787","104.331020","3.377905","7.336218","0.544020"
"DBR 4.75 07/34","8/20/2025","DE0001135226","Conventional","4.750","7/4/2034","116.941","117.578671","2.586328","7.334118","0.637671"
"EU 3.25 07/34","8/20/2025","EU000A3K4D41","Conventional","3.250","7/4/2034","101.852","102.288301","3.008180","7.595163","0.436301"
"NETHR 2.5 07/34","8/20/2025","NL0015001XZ6","Conventional","2.500","7/15/2034","97.639","97.899274","2.803139","7.834250","0.260274"
"UKT 4.25 07/34","8/20/2025","GB00BQC82C90","Conventional","4.250","7/31/2034","97.485","97.727527","4.595807","7.324195","0.242527"
"BTPS 5 08/34","8/20/2025","IT0003535157","Conventional","5.000","8/1/2034","112.845","113.130330","3.354772","7.173653","0.285330"
"DBR 2.6 08/34","8/20/2025","DE000BU2Z031","Conventional","2.600","8/15/2034","99.729","99.778863","2.634199","7.910694","0.049863"
"UKT 4.5 09/34","8/20/2025","GB00B52WS153","Conventional","4.500","9/7/2034","99.566","101.608120","4.558793","7.211144","2.042120"
"OATEI 0.6 07/34","8/20/2025","FR001400JI88","Conventional","0.600","7/25/2034","93.577","93.628136","1.369558","8.584918","0.051136"
"RFGB 3 09/34","8/20/2025","FI4000571104","Conventional","3.000","9/15/2034","99.991","102.793740","3.000799","7.623060","2.802740"
"IRISH 2.6 10/34","8/20/2025","IE000LQ7YWY4","Conventional","2.600","10/18/2034","97.210","99.403973","2.951556","7.838364","2.193973"
"PGB 2.875 10/34","8/20/2025","PTOTESOE0021","Conventional","2.875","10/20/2034","98.712","101.122274","3.037423","7.748183","2.410274"
"OLO 2.85 10/34","8/20/2025","BE0000360694","Conventional","2.850","10/22/2034","97.555","99.928699","3.160591","7.744512","2.373699"
"SPGB 3.45 10/34","8/20/2025","ES0000012N35","Conventional","3.450","10/31/2034","102.134","104.922356","3.177573","7.594171","2.788356"
"FRTR 3 11/34","8/20/2025","FR001400QMF9","Conventional","3.000","11/25/2034","97.233","99.452178","3.351287","7.764253","2.219178"
"EU 3 12/34","8/20/2025","EU000A3K4ES4","Conventional","3.000","12/4/2034","99.579","101.724205","3.051599","7.828930","2.145205"
"BTPS 3.85 02/35","8/20/2025","IT0005607970","Conventional","3.850","2/1/2035","103.364","103.583700","3.458981","7.750053","0.219700"
"GGB 1.875 02/35","8/20/2025","GR0128016731","Conventional","1.875","2/4/2035","88.356","89.378260","3.329838","8.323171","1.022260"
"DBR 2.5 02/35","8/20/2025","DE000BU2Z049","Conventional","2.500","2/15/2035","98.563","100.096573","2.672146","8.207757","1.533573"
"DBR 2.5 02/35","8/20/2025","DE000BU3Z047","Conventional","2.500","2/15/2035","98.592","100.125573","2.668617","8.208232","1.533573"
"RAGB 2.95 02/35","8/20/2025","AT0000A3HU25","Conventional","2.950","2/20/2035","99.352","100.960003","3.027938","8.044736","1.608003"
"BTPS 3.35 03/35","8/20/2025","IT0005358806","Conventional","3.350","3/1/2035","99.693","101.276970","3.416476","7.836321","1.583970"
"UKT 4.5 03/35","8/20/2025","GB00BT7J0027","Conventional","4.500","3/7/2035","98.681","101.009031","4.672484","7.495723","2.328031"
"OLO 5 03/35","8/20/2025","BE0000304130","Conventional","5.000","3/28/2035","114.990","117.003699","3.162427","7.615171","2.013699"
"FRTR 4.75 04/35","8/20/2025","FR0010070060","Conventional","4.750","4/25/2035","111.220","112.768630","3.369521","7.712766","1.548630"
"SPGB 3.15 04/35","8/20/2025","ES0000012O67","Conventional","3.150","4/30/2035","99.298","100.281836","3.234254","8.150581","0.983836"
"BTPS 4 04/35","8/20/2025","IT0005508590","Conventional","4.000","4/30/2035","105.283","106.528900","3.384228","7.815963","1.245900"
"DBR  05/35","8/20/2025","DE0001102515","Conventional","N/A","5/15/2035","77.029","77.029000","2.718951","9.471249","N/A"
"IRISH 0.4 05/35","8/20/2025","IE00BKFVC345","Conventional","0.400","5/15/2035","78.075","78.183493","3.036532","9.239757","0.108493"
"FRTR 3.2 05/35","8/20/2025","FR001400X8V5","Conventional","3.200","5/25/2035","98.246","99.026274","3.413192","8.177192","0.780274"
"EU 0.125 06/35","8/20/2025","EU000A28X702","Conventional","0.125","6/10/2035","75.472","75.497000","3.059589","9.443796","0.025000"
"GREECE 3.625 06/35","8/20/2025","GR0124041758","Conventional","3.625","6/15/2035","102.081","102.756342","3.371315","8.121667","0.675342"
"PGB 3 06/35","8/20/2025","PTOTEAOE0005","Conventional","3.000","6/15/2035","98.970","99.528904","3.122639","8.332007","0.558904"
"OLO 3.1 06/35","8/20/2025","BE0000363722","Conventional","3.100","6/22/2035","98.765","99.283082","3.247905","8.303702","0.518082"
"EU  07/35","8/20/2025","EU000A285VM2","Conventional","N/A","7/4/2035","74.301","74.301000","3.056663","9.573135","N/A"
"NETHR 2.5 07/35","8/20/2025","NL0015002F72","Conventional","2.500","7/15/2035","96.703","96.963274","2.887397","8.597255","0.260274"
"SPGB 1.85 07/35","8/20/2025","ES0000012E69","Conventional","1.850","7/30/2035","88.330","88.446575","3.242300","8.810263","0.116575"
"UKT 0.625 07/35","8/20/2025","GB00BMGR2916","Conventional","0.625","7/31/2035","68.098","68.133666","4.673063","9.350750","0.035666"
"BTPS 3.65 08/35","8/20/2025","IT0005631590","Conventional","3.650","8/1/2035","101.302","101.510290","3.524040","8.135972","0.208290"
"DBR 2.6 08/35","8/20/2025","DE000BU2Z056","Conventional","2.600","8/15/2035","99.012","99.361041","2.713354","8.649897","0.349041"
"RFGB 3 09/35","8/20/2025","FI4000587415","Conventional","3.000","9/15/2035","99.170","100.049452","3.097360","8.488592","0.879452"
"BTPEI 2.35 09/35","8/20/2025","IT0003745541","Conventional","2.350","9/15/2035","107.320","108.884611","1.566514","8.847472","1.564611"
"BTPS 3.6 10/35","8/20/2025","IT0005648149","Conventional","3.600","10/1/2035","100.660","101.761640","3.552477","8.186458","1.101640"
"EU 1.5 10/35","8/20/2025","EU000A1Z6TV6","Conventional","1.500","10/4/2035","86.040","87.363288","3.130825","8.976562","1.323288"
"PGB 0.9 10/35","8/20/2025","PTOTENOE0034","Conventional","0.900","10/12/2035","80.640","81.414246","3.161221","9.292974","0.774246"
"SPGB 3.2 10/35","8/20/2025","ES0000012P33","Conventional","3.200","10/31/2035","99.190","99.882603","3.295288","8.506114","0.692603"
"EU 0.5 12/35","8/20/2025","EU000A2R4FY3","Conventional","0.500","12/4/2035","76.140","76.497534","3.268860","9.645211","0.357534"
"EU 3.375 12/35","8/20/2025","EU000A4D8KD2","Conventional","3.375","12/12/2035","101.700","103.151712","3.178665","8.494728","1.451712"
"OATI 0.1 03/36","8/20/2025","FR0013524014","Conventional","0.100","3/1/2036","85.290","85.344837","1.632707","10.294289","0.054837"
"BTPS 1.45 03/36","8/20/2025","IT0005402117","Conventional","1.450","3/1/2036","81.670","82.355600","3.581961","9.292220","0.685600"
"UKT 4.25 03/36","8/20/2025","GB0032452392","Conventional","4.250","3/7/2036","95.800","97.728668","4.760928","8.194083","1.928668"
"EU 1.125 04/36","8/20/2025","EU000A18YZ05","Conventional","1.125","4/4/2036","81.890","82.321507","3.158939","9.638376","0.431507"
"RFGB 0.125 04/36","8/20/2025","FI4000415153","Conventional","0.125","4/15/2036","72.590","72.634178","3.204178","10.234041","0.044178"
"EU 0.25 04/36","8/20/2025","EU000A3KP2Z3","Conventional","0.250","4/22/2036","73.930","74.013562","3.168583","10.177103","0.083562"
"DBR  05/36","8/20/2025","DE0001102549","Conventional","N/A","5/15/2036","74.310","74.310000","2.806209","10.435914","N/A"
"BTPEI 1.8 05/36","8/20/2025","IT0005588881","Conventional","1.800","5/15/2036","99.090","99.591828","1.902924","9.571887","0.501828"
"FRTR 1.25 05/36","8/20/2025","FR0013154044","Conventional","1.250","5/25/2036","79.870","80.174794","3.531382","9.659665","0.304794"
"EU 0.2 06/36","8/20/2025","EU000A3KM903","Conventional","0.200","6/4/2036","73.340","73.383288","3.155022","10.324174","0.043288"
"OATEI 0.1 07/36","8/20/2025","FR0013327491","Conventional","0.100","7/25/2036","85.630","85.639665","1.539305","10.698081","0.009665"
"BTPS 2.25 09/36","8/20/2025","IT0005177909","Conventional","2.250","9/1/2036","88.030","89.093860","3.604634","9.277222","1.063860"
"RAGB 0.25 10/36","8/20/2025","AT0000A2T198","Conventional","0.250","10/20/2036","72.800","73.009589","3.183610","10.620277","0.209589"
"SPGEI 1.15 11/36","8/20/2025","ES0000012O18","Conventional","1.150","11/30/2036","95.920","96.783854","1.546629","10.373109","0.863854"
"DBR 4 01/37","8/20/2025","DE0001135275","Conventional","4.000","1/4/2037","111.450","113.970548","2.808332","9.020243","2.520548"
"NETHR 4 01/37","8/20/2025","NL0000102234","Conventional","4.000","1/15/2037","109.360","111.760000","3.016025","9.007516","2.400000"
"GGB 4 01/37","8/20/2025","GR0133011248","Conventional","4.000","1/30/2037","104.380","106.615616","3.526301","8.943860","2.235616"
"SPGB 4.2 01/37","8/20/2025","ES0000012932","Conventional","4.200","1/31/2037","107.390","109.725890","3.406173","8.908965","2.335890"
"BTPS 4 02/37","8/20/2025","IT0003934657","Conventional","4.000","2/1/2037","103.780","104.008260","3.625416","8.996012","0.228260"
"EU 0.4 02/37","8/20/2025","EU000A3K4C42","Conventional","0.400","2/4/2037","73.150","73.368082","3.243568","10.784974","0.218082"
"BTPS 0.95 03/37","8/20/2025","IT0005433195","Conventional","0.950","3/1/2037","74.810","75.259180","3.678479","10.381911","0.449180"
"RAGB 4.15 03/37","8/20/2025","AT0000A04967","Conventional","4.150","3/15/2037","109.350","111.169178","3.169794","9.084301","1.819178"
"PGB 4.1 04/37","8/20/2025","PTOTE5OE0007","Conventional","4.100","4/15/2037","107.790","109.239041","3.282771","9.159494","1.449041"
"IRISH 1.7 05/37","8/20/2025","IE00BV8C9B83","Conventional","1.700","5/15/2037","85.820","86.281096","3.165571","10.254426","0.461096"
"EU 1.875 05/37","8/20/2025","EU000A3K4DK3","Conventional","1.875","5/25/2037","N/A","N/A","N/A","N/A","N/A"
"EU 1.125 06/37","8/20/2025","EU000A3K4DE6","Conventional","1.125","6/4/2037","79.520","79.763493","3.243663","10.619889","0.243493"
"OLO 1.45 06/37","8/20/2025","BE0000344532","Conventional","1.450","6/22/2037","80.830","81.072329","3.450269","10.443497","0.242329"
"RAGB 0.855 07/37","8/20/2025","CH1461438173","Conventional","0.855","7/22/2037","N/A","N/A","N/A","N/A","N/A"
"SPGB 0.85 07/37","8/20/2025","ES0000012I24","Conventional","0.850","7/30/2037","74.490","74.543562","3.501235","10.902793","0.053562"
"UKT 1.75 09/37","8/20/2025","GB00BZB26Y51","Conventional","1.750","9/7/2037","71.790","72.584158","4.873655","10.281410","0.794158"
"BTPS 4.05 10/37","8/20/2025","IT0005596470","Conventional","4.050","10/30/2037","103.540","104.801480","3.720162","9.326182","1.261480"
"EU 2.75 12/37","8/20/2025","EU000A3K4D09","Conventional","2.750","12/4/2037","94.900","96.866438","3.259534","9.999762","1.966438"
"NETHR  01/38","8/20/2025","NL0015000B11","Conventional","N/A","1/15/2038","68.180","68.180000","3.137063","12.022836","N/A"
"UKT 3.75 01/38","8/20/2025","GB00BQC4R999","Conventional","3.750","1/29/2038","88.930","89.164375","4.952503","9.615014","0.234375"
"BTPS 3.25 03/38","8/20/2025","IT0005496770","Conventional","3.250","3/1/2038","95.110","96.646680","3.777343","9.790283","1.536680"
"EU 3.375 04/38","8/20/2025","EU000A1G30R0","Conventional","3.375","4/4/2038","100.670","101.964521","3.307910","10.028820","1.294521"
"FINL 2.75 04/38","8/20/2025","FI4000546528","Conventional","2.750","4/15/2038","94.220","95.191918","3.315976","10.337443","0.971918"
"DBR 1 05/38","8/20/2025","DE0001102598","Conventional","1.000","5/15/2038","79.540","79.811233","2.951207","11.525536","0.271233"
"FRTR 1.25 05/38","8/20/2025","FR0014009O62","Conventional","1.250","5/25/2038","75.310","75.614794","3.714888","11.235327","0.304794"
"PORTUG 3.5 06/38","8/20/2025","PTOTEZOE0014","Conventional","3.500","6/18/2038","100.610","101.233288","3.439522","10.144884","0.623288"
"OLO 1.9 06/38","8/20/2025","BE0000336454","Conventional","1.900","6/22/2038","83.440","83.757534","3.526140","10.926035","0.317534"
"GREECE 4.375 07/38","8/20/2025","GR0128017747","Conventional","4.375","7/18/2038","107.190","107.609521","3.665071","9.838762","0.419521"
"OATEI 0.1 07/38","8/20/2025","FR001400AQH0","Conventional","0.100","7/25/2038","81.780","81.789209","1.680222","12.622747","0.009209"
"BTPS 2.95 09/38","8/20/2025","IT0005321325","Conventional","2.950","9/1/2038","91.770","93.164840","3.789633","10.246428","1.394840"
"EU 3.375 10/38","8/20/2025","EU000A3K4D74","Conventional","3.375","10/4/2038","99.120","102.097397","3.459010","10.137221","2.977397"
"FRTR 4 10/38","8/20/2025","FR0010371401","Conventional","4.000","10/25/2038","103.160","106.458630","3.691778","9.853738","3.298630"
"UKT 4.75 12/38","8/20/2025","GB00B00NY175","Conventional","4.750","12/7/2038","97.920","98.893361","4.964860","9.630932","0.973361"
"UKT 1.125 01/39","8/20/2025","GB00BLPK7334","Conventional","1.125","1/31/2039","62.760","62.824198","4.951622","11.880409","0.064198"
"OATI 0.55 03/39","8/20/2025","FR001400IKW5","Conventional","0.550","3/1/2039","85.560","85.837590","1.759041","12.759087","0.277590"
"OLO 2.75 04/39","8/20/2025","BE0000356650","Conventional","2.750","4/22/2039","91.150","92.069178","3.579131","10.952972","0.919178"
"BTPEI 2.4 05/39","8/20/2025","IT0005547812","Conventional","2.400","5/15/2039","103.250","103.932478","2.136565","11.500967","0.682478"
